# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
266.909,368.092,764.332,-16.919,17.477,26.077,26.077,4303.351,10.617,4303.364,0.141,4.38,0.019,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,1731.091,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.372,90,10.032,925.076,0.001,337.378,0.05,3.585e6,20.32,324.293,0.038,1.148,0.002
266.947,367.462,763.702,-15.919,16.511,21.965,21.965,4303.183,10.617,4303.196,0.141,4.379,0.125,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,1532.629,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.443,90,10.036,925.146,0.001,337.381,0.047,3.373e6,20.32,324.293,0.046,1.148,0.002
266.992,366.76,763,-14.919,15.55,18.103,18.103,4302.983,10.617,4302.997,0.141,4.385,0.081,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,1346.215,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.429,90,10.04,925.225,0.001,337.383,0.044,3.161e6,20.32,324.293,0.055,1.148,0.002
267.048,365.964,762.204,-13.919,14.595,14.494,14.501,4302.741,10.617,4302.754,0.141,4.389,0.424,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,1172.236,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.147,90,10.046,925.314,0.001,337.387,0.041,2.95e6,20.32,324.293,0.069,1.148,0.002
267.117,365.039,761.279,-12.92,13.636,11.151,11.188,4302.439,10.617,4302.453,0.141,4.36,0.917,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,1011.637,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.795,90,10.052,925.417,0.001,337.39,0.038,2.741e6,20.32,324.293,0.089,1.148,0.002
267.206,363.928,760.168,-11.923,12.668,8.056,8.114,4302.053,10.617,4302.066,0.141,4.278,0.971,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,862.57,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.63,90,10.059,925.541,0.001,337.395,0.035,2.531e6,20.32,324.293,0.123,1.148,0.002
267.329,362.52,758.76,-10.93,11.695,5.205,5.253,4301.534,10.617,4301.547,0.141,4.158,0.711,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,724.49,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.641,90,10.068,925.698,0.001,337.4,0.032,2.319e6,20.32,324.293,0.19,1.149,0.002
267.52,360.533,756.773,-9.94,10.723,2.598,2.601,4300.755,10.617,4300.768,0.141,4.023,0.109,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,597.921,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.937,90,10.081,925.92,0.001,337.408,0.029,2.107e6,20.32,324.293,0.385,1.149,0.001
267.904,356.904,753.144,-8.941,9.787,0.247,0.526,4299.216,10.616,4299.229,0.141,3.981,0.464,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,484.921,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.569,90,10.105,926.326,0.001,337.422,0.027,1.898e6,20.32,324.293,0.446,1.149,0.001
268.35,352.942,749.182,-8.83,9.603,0.027,0.795,4297.487,10.616,4297.5,0.142,3.775,0.795,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,475.313,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.061,90,10.13,926.768,0.001,337.438,0.026,1.879e6,20.32,324.293,0.451,1.149,0.001
268.801,348.96,745.2,-8.818,9.457,0.095,1.575,4295.864,10.616,4295.877,0.142,3.416,1.572,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,483.061,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.819,90,10.156,927.213,0.001,337.454,0.026,1.895e6,20.32,324.293,0.452,1.149,0.001
269.253,344.986,741.226,-8.776,9.697,-0.033,1.3,4294.161,10.616,4294.174,0.142,4.126,1.299,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,475.044,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.295,90,10.182,927.657,0.001,337.469,0.026,1.879e6,20.32,324.293,0.454,1.149,0.001
269.707,341.001,737.241,-8.791,9.976,-0.081,0.125,4292.155,10.616,4292.168,0.142,4.715,0.095,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,468.588,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.803,90,10.208,928.103,0.001,337.485,0.026,1.867e6,20.32,324.293,0.453,1.149,0.001
270.159,337.012,733.252,-8.827,10.028,0.006,0.202,4290.011,10.616,4290.024,0.142,4.758,0.202,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,472.85,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.577,90,10.234,928.548,0.001,337.501,0.026,1.875e6,20.32,324.293,0.451,1.149,0.001
270.61,333.034,729.274,-8.825,9.983,0.021,0.614,4287.886,10.616,4287.899,0.142,4.667,0.614,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,474.412,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.116,90,10.26,928.993,0.001,337.516,0.026,1.879e6,20.32,324.293,0.451,1.149,0.001
271.061,329.059,725.299,-8.816,9.849,-0.003,0.485,4285.845,10.616,4285.858,0.142,4.391,0.485,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,472.908,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.828,90,10.286,929.437,0.001,337.532,0.026,1.876e6,20.32,324.293,0.451,1.149,0.001
271.512,325.083,721.323,-8.817,9.949,-0.007,0.158,4283.816,10.615,4283.829,0.142,4.609,0.158,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,472.212,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.752,90,10.311,929.881,0.001,337.548,0.026,1.875e6,20.32,324.293,0.451,1.149,0.001
271.963,321.108,717.348,-8.82,9.985,0.032,0.767,4281.722,10.615,4281.736,0.142,4.68,0.767,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,475.477,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.993,90,10.337,930.325,0.001,337.563,0.026,1.881e6,20.32,324.293,0.45,1.149,0.001
272.413,317.139,713.379,-8.806,9.815,-0.026,0.095,4279.692,10.615,4279.705,0.142,4.335,0.092,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,471.276,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.253,90,10.363,930.769,0.001,337.579,0.026,1.873e6,20.32,324.293,0.451,1.149,0.001
272.864,313.166,709.406,-8.817,9.807,0.011,0.386,4277.747,10.615,4277.76,0.142,4.294,0.386,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,473.387,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.642,90,10.389,931.212,0.001,337.595,0.026,1.878e6,20.32,324.293,0.45,1.15,0.001
273.314,309.197,705.437,-8.812,9.88,0.014,0.591,4275.775,10.615,4275.788,0.142,4.467,0.591,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,474.027,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,90,10.415,931.656,0.001,337.61,0.026,1.879e6,20.32,324.293,0.45,1.15,0.001
273.764,305.231,701.471,-8.806,9.998,-0.012,0.187,4273.703,10.615,4273.716,0.142,4.733,0.186,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,471.979,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.567,90,10.44,932.099,0.001,337.626,0.026,1.875e6,20.32,324.293,0.45,1.15,0.001
274.215,301.263,697.503,-8.812,9.963,0.023,0.637,4271.59,10.615,4271.603,0.142,4.65,0.637,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,474.567,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.079,90,10.466,932.542,0.001,337.641,0.026,1.881e6,20.32,324.293,0.45,1.15,0.001
274.665,297.301,693.541,-8.801,9.824,-0.004,0.503,4269.562,10.615,4269.576,0.142,4.363,0.503,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,472.931,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.816,90,10.492,932.985,0.001,337.657,0.026,1.878e6,20.32,324.293,0.45,1.15,0.001
275.115,293.337,689.577,-8.803,9.928,-0.008,0.139,4267.547,10.614,4267.56,0.143,4.59,0.139,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,472.144,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.716,90,10.518,933.428,0.001,337.673,0.026,1.876e6,20.32,324.293,0.45,1.15,0.001
275.565,289.374,685.614,-8.807,9.96,0.008,0.325,4265.467,10.614,4265.48,0.143,4.652,0.325,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,473.139,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.361,90,10.544,933.871,0.001,337.688,0.026,1.879e6,20.32,324.293,0.45,1.15,0.001
276.015,285.415,681.655,-8.803,9.889,0.017,0.614,4263.408,10.614,4263.421,0.143,4.506,0.614,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,474.256,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.956,90,10.569,934.313,0.001,337.704,0.026,1.881e6,20.32,324.293,0.45,1.15,0.001
276.464,281.458,677.698,-8.795,9.76,-0.015,0.047,4261.444,10.614,4261.457,0.143,4.23,0.045,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,471.763,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.271,90,10.595,934.755,0.001,337.719,0.026,1.876e6,20.32,324.293,0.45,1.15,0.001
276.914,277.499,673.739,-8.802,9.775,0.005,0.181,4259.536,10.614,4259.549,0.143,4.25,0.181,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,472.834,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.414,90,10.621,935.197,0.001,337.735,0.026,1.879e6,20.32,324.293,0.449,1.15,0.001
277.364,273.543,669.783,-8.8,9.808,0.04,0.863,4257.607,10.614,4257.621,0.143,4.332,0.863,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,476.242,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.105,90,10.646,935.639,0.001,337.751,0.026,1.886e6,20.32,324.293,0.449,1.15,0.001
277.813,269.593,665.833,-8.782,9.97,-0.034,0.06,4255.574,10.614,4255.587,0.143,4.719,0.049,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,470.868,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.765,90,10.672,936.081,0.001,337.766,0.026,1.875e6,20.32,324.293,0.45,1.15,0.001
278.263,265.637,661.877,-8.797,9.994,0.053,0.986,4253.445,10.614,4253.458,0.143,4.741,0.984,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,477.406,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.622,90,10.698,936.523,0.001,337.782,0.026,1.888e6,20.32,324.293,0.449,1.15,0.001
278.712,261.691,657.931,-8.774,10.19,-0.041,0.296,4251.216,10.613,4251.229,0.143,5.183,0.293,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,470.735,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.921,90,10.723,936.963,0.001,337.797,0.026,1.875e6,20.32,324.293,0.45,1.151,0.001
279.163,257.737,653.977,-8.792,10.14,0.015,0.554,4248.912,10.613,4248.925,0.143,5.051,0.554,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,473.963,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.556,90,10.749,937.405,0.001,337.813,0.026,1.882e6,20.32,324.293,0.449,1.151,0.001
279.612,253.79,650.03,-8.785,10.012,0.006,0.597,4246.699,10.613,4246.713,0.143,4.803,0.597,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,473.669,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.268,90,10.775,937.846,0.001,337.828,0.026,1.882e6,20.32,324.293,0.449,1.151,0.001
280.061,249.844,646.084,-8.782,9.884,-0.012,0.194,4244.602,10.613,4244.615,0.143,4.534,0.193,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,471.988,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.709,90,10.8,938.287,0.001,337.844,0.026,1.879e6,20.32,324.293,0.449,1.151,0.001
280.51,245.898,642.138,-8.788,9.929,0.002,0.115,4242.546,10.613,4242.559,0.143,4.621,0.115,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,472.648,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.519,90,10.826,938.728,0.001,337.86,0.026,1.88e6,20.32,324.293,0.449,1.151,0.001
280.959,241.954,638.194,-8.787,9.904,0.007,0.289,4240.483,10.613,4240.497,0.143,4.57,0.288,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,473.057,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.829,90,10.852,939.169,0.001,337.875,0.026,1.881e6,20.32,324.293,0.449,1.151,0.001
281.408,238.013,634.253,-8.784,9.962,0.012,0.502,4238.404,10.613,4238.417,0.143,4.699,0.502,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,473.715,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.15,90,10.877,939.609,0.001,337.891,0.026,1.883e6,20.32,324.293,0.449,1.151,0.001
281.856,234.073,630.313,-8.778,10.065,-0.009,0.094,4236.245,10.612,4236.259,0.144,4.924,0.094,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,472.097,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.841,90,10.903,940.049,0.001,337.906,0.026,1.88e6,20.32,324.293,0.449,1.151,0.001
282.305,230.133,626.373,-8.782,10.048,0.045,0.916,4234.045,10.612,4234.058,0.144,4.882,0.914,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,476.73,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.067,90,10.929,940.489,0.001,337.922,0.026,1.889e6,20.32,324.293,0.448,1.151,0.001
282.753,226.2,622.44,-8.762,9.837,-0.033,0.336,4231.948,10.612,4231.961,0.144,4.472,0.334,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,471.192,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.173,90,10.954,940.929,0.001,337.937,0.026,1.878e6,20.32,324.293,0.449,1.151,0.001
283.203,222.26,618.5,-8.776,9.783,8.148e-4,0.235,4229.972,10.612,4229.986,0.144,4.322,0.235,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,472.677,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.112,90,10.98,941.369,0.001,337.953,0.026,1.881e6,20.32,324.293,0.448,1.151,0.001
283.651,218.326,614.566,-8.776,9.736,0.007,0.351,4228.058,10.612,4228.072,0.144,4.217,0.351,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,473.156,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.532,90,11.005,941.809,0.001,337.968,0.026,1.883e6,20.32,324.293,0.448,1.151,0.001
284.099,214.393,610.633,-8.773,9.803,7.409e-5,0.231,4226.133,10.612,4226.147,0.144,4.374,0.231,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,472.637,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.168,90,11.031,942.248,0.001,337.984,0.026,1.882e6,20.32,324.293,0.5,1.151,0.001
284.599,210.006,606.246,-8.773,9.752,0.041,0.884,4223.975,10.612,4223.989,0.144,4.258,0.883,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,476.397,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.048,90,11.059,942.738,0.001,338.001,0.026,1.89e6,20.32,324.293,0.448,1.151,0.001
285.047,206.08,602.32,-8.754,9.915,-0.032,0.273,4221.979,10.612,4221.992,0.144,4.654,0.271,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,471.135,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.412,90,11.085,943.177,0.001,338.016,0.026,1.879e6,20.32,324.293,0.449,1.151,0.001
285.496,202.148,598.388,-8.769,9.871,7.604e-4,0.128,4219.917,10.611,4219.931,0.144,4.532,0.128,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,472.58,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.419,90,11.11,943.616,0.001,338.032,0.026,1.882e6,20.32,324.293,0.448,1.152,0.001
285.944,198.221,594.461,-8.769,9.845,0.011,0.39,4217.9,10.611,4217.914,0.144,4.475,0.39,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,473.387,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.127,90,11.136,944.055,0.001,338.047,0.026,1.884e6,20.32,324.293,0.448,1.152,0.001
286.391,194.297,590.537,-8.764,9.762,-0.003,0.144,4215.936,10.611,4215.949,0.144,4.301,0.144,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,472.415,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.431,90,11.162,944.493,0.001,338.063,0.026,1.883e6,20.32,324.293,0.448,1.152,0.001
286.839,190.372,586.612,-8.765,9.792,0.006,0.261,4213.996,10.611,4214.009,0.144,4.365,0.261,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,472.963,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.133,90,11.187,944.932,0.001,338.078,0.026,1.884e6,20.32,324.293,0.448,1.152,0.001
287.287,186.45,582.69,-8.762,9.738,5.112e-4,0.077,4212.068,10.611,4212.081,0.144,4.249,0.077,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,472.548,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.319,90,11.213,945.37,0.001,338.094,0.026,1.883e6,20.32,324.293,0.448,1.152,0.001
287.734,182.528,578.768,-8.762,9.753,0.005,0.204,4210.159,10.611,4210.172,0.144,4.283,0.204,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,472.872,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.102,90,11.238,945.808,0.001,338.109,0.026,1.884e6,20.32,324.293,0.447,1.152,0.001
288.182,178.609,574.849,-8.76,9.711,0.002,0.133,4208.263,10.611,4208.276,0.144,4.192,0.133,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,472.67,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.074,90,11.263,946.246,0.001,338.125,0.026,1.884e6,20.32,324.293,0.447,1.152,0.001
288.629,174.691,570.931,-8.759,9.685,0.039,0.841,4206.401,10.611,4206.414,0.145,4.133,0.84,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,476.104,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.882,90,11.289,946.684,0.001,338.14,0.026,1.891e6,20.32,324.293,0.447,1.152,0.001
289.076,170.778,567.018,-8.741,9.836,-0.014,0.598,4204.469,10.61,4204.482,0.145,4.508,0.597,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,472.726,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.044,90,11.314,947.121,0.001,338.155,0.026,1.884e6,20.32,324.293,0.448,1.152,0.001
289.524,166.861,563.101,-8.748,9.967,-0.009,0.333,4202.389,10.61,4202.403,0.145,4.776,0.333,0.499,-1.406,NaN,NaN,NaN,NaN,-10.886,0.194,4.827e4,4584.222,49.497,0.459,9.79,0,305.938,-15.056,0,0,472.353,327.711,0,327.711,0,327.711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.075,90,11.34,947.558,0.001,338.171,0.026,1.884e6,20.32,324.293,0.447,1.152,0.001
