# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
4.146,799.375,1219.375,376.356,378.485,79.052,79.595,81.042,0.074,81.042,0.052,40.083,9.281,0.838,-1.429,0.018,13.047,0.241,0.032,83.938,0.028,9.065e4,2.995e4,167.729,0.709,9.805,415.037,329.898,4.19,9812.618,11.04,1713.072,0.678,0.228,0.255,0.195,0.678,0.004,0.018,-2.491e-4,0,1.553e-4,0.008,0.008,2.757e-6,0,0,7.074,875.411,0.001,335.586,1.128,1.187e8,20.32,324.293,0.003,2.966,0.037
4.148,800.316,1220.316,376.554,378.684,79.062,79.606,81.142,0.074,81.142,0.052,40.106,9.285,0.838,-1.429,0.017,13.063,0.249,0.031,83.937,0.029,9.064e4,2.993e4,167.721,0.709,9.805,415.022,329.894,4.189,9812.97,11.042,1713.851,0.677,0.228,0.255,0.195,0.677,0.004,0.018,2.319e-4,0,1.552e-4,0.008,0.008,2.941e-6,0,0,7.068,875.31,0.001,335.582,1.128,1.188e8,20.32,324.293,0.003,2.967,0.037
4.151,801.446,1221.446,376.791,378.922,79.031,79.575,81.263,0.074,81.263,0.052,40.134,9.285,0.838,-1.429,0.017,13.083,0.259,0.031,83.936,0.03,9.062e4,2.992e4,167.714,0.709,9.805,415.005,329.891,4.189,9810,11.04,1714.785,0.677,0.228,0.255,0.195,0.677,0.004,0.018,-4.818e-4,0,1.551e-4,0.008,0.008,3.168e-6,0,0,7.061,875.19,0.001,335.578,1.129,1.189e8,20.32,324.293,0.003,2.969,0.037
4.154,802.388,1222.388,376.989,379.121,79.038,79.582,81.363,0.074,81.363,0.052,40.157,9.289,0.838,-1.429,0.017,13.099,0.266,0.031,83.936,0.03,9.061e4,2.991e4,167.706,0.709,9.805,414.99,329.887,4.188,9810.092,11.042,1715.561,0.677,0.228,0.254,0.194,0.677,0.004,0.017,-4.992e-4,0,1.551e-4,0.008,0.008,3.36e-6,0,0,7.054,875.09,0.001,335.574,1.13,1.189e8,20.32,324.293,0.003,2.97,0.037
4.156,803.331,1223.331,377.186,379.32,79.021,79.565,81.463,0.074,81.463,0.052,40.18,9.291,0.838,-1.429,0.016,13.115,0.274,0.03,83.935,0.031,9.059e4,2.989e4,167.698,0.709,9.805,414.975,329.883,4.188,9807.935,11.042,1716.337,0.676,0.228,0.254,0.194,0.676,0.004,0.016,2.387e-4,0,1.55e-4,0.008,0.008,3.545e-6,0,0,7.048,874.99,0.001,335.57,1.13,1.19e8,20.32,324.293,0.003,2.972,0.037
4.159,804.274,1224.274,377.384,379.519,79.029,79.574,81.564,0.075,81.564,0.052,40.203,9.295,0.838,-1.429,0.016,13.131,0.281,0.03,83.934,0.032,9.058e4,2.988e4,167.69,0.709,9.805,414.959,329.879,4.187,9808.148,11.044,1717.111,0.676,0.228,0.254,0.194,0.676,0.004,0.016,3.748e-4,0,1.55e-4,0.008,0.008,3.734e-6,0,0,7.042,874.889,0.001,335.566,1.131,1.19e8,20.32,324.293,0.003,2.973,0.037
4.161,805.218,1225.218,377.581,379.718,79.019,79.565,81.664,0.075,81.664,0.052,40.227,9.298,0.838,-1.429,0.015,13.147,0.288,0.029,83.934,0.033,9.056e4,2.986e4,167.681,0.709,9.805,414.942,329.875,4.186,9806.71,11.044,1717.885,0.676,0.227,0.254,0.194,0.676,0.004,0.016,1.057e-4,0,1.549e-4,0.008,0.008,3.923e-6,0,0,7.036,874.789,0.001,335.563,1.132,1.191e8,20.32,324.293,0.003,2.975,0.037
4.164,806.162,1226.162,377.779,379.917,78.993,79.539,81.765,0.075,81.765,0.052,40.25,9.299,0.838,-1.429,0.015,13.164,0.295,0.029,83.933,0.034,9.055e4,2.985e4,167.674,0.709,9.805,414.924,329.871,4.186,9803.847,11.042,1718.658,0.675,0.227,0.254,0.194,0.675,0.004,0.016,2.418e-4,0,1.548e-4,0.008,0.008,4.112e-6,0,0,7.03,874.689,0.001,335.559,1.132,1.191e8,20.32,324.293,0.003,2.976,0.037
4.166,807.106,1227.106,377.976,380.116,79.002,79.548,81.866,0.075,81.866,0.052,40.273,9.304,0.838,-1.429,0.015,13.18,0.302,0.029,83.932,0.035,9.054e4,2.984e4,167.668,0.709,9.805,414.905,329.869,4.185,9804.58,11.044,1719.429,0.675,0.227,0.254,0.194,0.675,0.004,0.015,1.429e-4,0,1.548e-4,0.008,0.008,4.303e-6,0,0,7.024,874.588,0.001,335.555,1.133,1.192e8,20.32,324.293,0.003,2.978,0.037
4.169,808.052,1228.052,378.174,380.315,78.99,79.536,81.966,0.075,81.966,0.052,40.296,9.306,0.838,-1.429,0.014,13.196,0.309,0.028,83.932,0.036,9.052e4,2.982e4,167.66,0.709,9.805,414.886,329.865,4.184,9802.898,11.044,1720.2,0.675,0.227,0.253,0.194,0.675,0.004,0.015,-4.369e-4,0,1.547e-4,0.008,0.008,4.491e-6,0,0,7.018,874.488,0.001,335.552,1.133,1.192e8,20.32,324.293,0.003,2.979,0.037
4.171,808.997,1228.997,378.371,380.513,78.983,79.53,82.067,0.075,82.067,0.052,40.32,9.31,0.838,-1.429,0.014,13.212,0.316,0.028,83.931,0.037,9.051e4,2.981e4,167.652,0.709,9.805,414.866,329.861,4.183,9801.69,11.045,1720.97,0.674,0.227,0.253,0.194,0.674,0.003,0.014,-3.082e-4,0,1.547e-4,0.008,0.008,4.676e-6,0,0,7.012,874.387,0.001,335.548,1.134,1.193e8,20.32,324.293,0.003,2.98,0.037
4.174,809.943,1229.943,378.569,380.712,78.977,79.524,82.168,0.075,82.168,0.052,40.343,9.314,0.838,-1.429,0.013,13.228,0.322,0.027,83.93,0.038,9.049e4,2.979e4,167.643,0.709,9.805,414.844,329.857,4.182,9800.61,11.046,1721.738,0.674,0.227,0.253,0.194,0.674,0.003,0.014,-7.481e-5,0,1.546e-4,0.008,0.008,4.857e-6,0,0,7.005,874.286,0.001,335.544,1.135,1.193e8,20.32,324.293,0.003,2.982,0.037
4.176,810.89,1230.89,378.766,380.911,78.965,79.512,82.269,0.075,82.269,0.052,40.366,9.317,0.838,-1.429,0.013,13.245,0.328,0.027,83.929,0.039,9.048e4,2.977e4,167.635,0.709,9.805,414.822,329.853,4.182,9798.94,11.046,1722.506,0.674,0.227,0.253,0.194,0.674,0.003,0.014,1.527e-4,0,1.545e-4,0.008,0.008,5.038e-6,0,0,6.999,874.186,0.001,335.54,1.135,1.194e8,20.32,324.293,0.003,2.984,0.037
4.179,812.027,1232.027,379.003,381.15,78.952,79.5,82.39,0.075,82.39,0.052,40.394,9.321,0.838,-1.429,0.012,13.264,0.335,0.026,83.928,0.04,9.046e4,2.976e4,167.628,0.708,9.805,414.793,329.849,4.18,9797.65,11.046,1723.426,0.673,0.227,0.253,0.193,0.673,0.003,0.012,-4.046e-4,0,1.545e-4,0.008,0.008,5.248e-6,0,0,6.992,874.065,0.001,335.536,1.136,1.195e8,20.32,324.293,0.003,2.985,0.037
4.182,812.975,1232.975,379.2,381.348,78.942,79.49,82.491,0.076,82.491,0.053,40.417,9.325,0.838,-1.429,0.012,13.28,0.34,0.025,83.927,0.042,9.045e4,2.975e4,167.62,0.708,9.805,414.767,329.845,4.179,9796.165,11.046,1724.191,0.673,0.227,0.252,0.193,0.673,0.003,0.012,4.794e-4,0,1.544e-4,0.008,0.008,5.416e-6,0,0,6.986,873.964,0.001,335.532,1.137,1.195e8,20.32,324.293,0.003,2.986,0.037
4.184,813.923,1233.923,379.398,381.547,78.932,79.482,82.592,0.076,82.592,0.053,40.441,9.328,0.838,-1.429,0.011,13.297,0.346,0.025,83.926,0.043,9.043e4,2.973e4,167.612,0.708,9.805,414.74,329.841,4.178,9794.76,11.046,1724.955,0.672,0.227,0.252,0.193,0.672,0.003,0.011,8.099e-5,0,1.544e-4,0.008,0.008,5.578e-6,0,0,6.98,873.863,0.001,335.528,1.137,1.196e8,20.32,324.293,0.003,2.988,0.037
4.187,814.872,1234.872,379.595,381.746,78.916,79.465,82.693,0.076,82.693,0.053,40.464,9.332,0.838,-1.429,0.011,13.313,0.351,0.024,83.926,0.044,9.042e4,2.972e4,167.658,0.708,9.805,414.709,329.895,4.174,9792.688,11.046,1725.719,0.672,0.227,0.252,0.193,0.672,0.003,0.01,-7.197e-5,0,1.543e-4,0.008,0.008,5.734e-6,0,0,6.973,873.762,0.001,335.525,1.138,1.196e8,20.32,324.293,0.003,2.989,0.038
4.189,815.821,1235.821,379.792,381.944,78.891,79.441,82.794,0.076,82.794,0.053,40.487,9.334,0.838,-1.429,0.01,13.329,0.355,0.023,83.925,0.045,9.04e4,2.97e4,167.668,0.708,9.805,414.676,329.91,4.172,9789.86,11.044,1726.481,0.672,0.227,0.252,0.193,0.672,0.002,0.01,1.925e-4,0,1.542e-4,0.008,0.008,5.885e-6,0,0,6.967,873.661,0.001,335.521,1.138,1.197e8,20.32,324.293,0.003,2.991,0.038
4.192,816.771,1236.771,379.99,382.143,78.859,79.41,82.896,0.076,82.896,0.053,40.511,9.336,0.838,-1.429,0.009,13.345,0.36,0.022,83.924,0.047,9.039e4,2.969e4,167.66,0.708,9.805,414.64,329.906,4.17,9786.543,11.042,1727.242,0.671,0.227,0.252,0.193,0.671,0.002,0.009,-4.4e-4,0,1.542e-4,0.008,0.008,6.03e-6,0,0,6.961,873.56,0.001,335.517,1.139,1.197e8,20.32,324.293,0.003,2.992,0.038
4.194,817.721,1237.721,380.187,382.341,78.836,79.387,82.997,0.076,82.997,0.053,40.534,9.339,0.838,-1.429,0.009,13.362,0.364,0.021,83.923,0.048,9.038e4,2.968e4,167.654,0.708,9.805,414.599,329.903,4.168,9784.31,11.041,1728.001,0.671,0.227,0.251,0.193,0.671,0.002,0.009,1.109e-4,0,1.541e-4,0.008,0.008,6.169e-6,0,0,6.955,873.459,0.001,335.514,1.14,1.198e8,20.32,324.293,0.003,2.993,0.038
4.197,818.671,1238.671,380.384,382.54,78.809,79.361,83.098,0.076,83.098,0.053,40.558,9.341,0.838,-1.429,0.008,13.378,0.368,0.019,83.922,0.049,9.036e4,2.966e4,167.646,0.708,9.805,414.554,329.899,4.166,9781.295,11.04,1728.699,0.671,0.227,0.251,0.193,0.671,0.002,0.009,-1.601e-6,0,1.54e-4,0.008,0.008,6.297e-6,0,0,6.949,873.358,0.001,335.51,1.14,1.198e8,20.32,324.293,0.003,2.995,0.038
4.199,819.623,1239.623,380.581,382.738,78.789,79.341,83.2,0.076,83.2,0.053,40.581,9.344,0.838,-1.429,0.008,13.394,0.372,0.018,83.921,0.051,9.035e4,2.965e4,167.638,0.708,9.805,414.504,329.895,4.164,9778.685,11.038,1729.247,0.67,0.227,0.251,0.193,0.67,0.002,0.008,-4.127e-5,0,1.54e-4,0.008,0.008,6.425e-6,0,0,6.942,873.257,0.001,335.506,1.141,1.199e8,20.32,324.293,0.003,2.996,0.038
4.202,820.574,1240.574,380.778,382.936,78.775,79.327,83.301,0.077,83.301,0.053,40.604,9.348,0.838,-1.429,0.007,13.411,0.376,0.016,83.92,0.052,9.033e4,2.963e4,167.629,0.708,9.805,414.446,329.891,4.161,9776.622,11.038,1729.793,0.67,0.227,0.251,0.193,0.67,0.002,0.008,-6.14e-5,0,1.539e-4,0.008,0.008,6.54e-6,0,0,6.936,873.155,0.001,335.502,1.141,1.199e8,20.32,324.293,0.003,2.997,0.038
4.204,821.527,1241.527,380.975,383.135,78.743,79.296,83.403,0.077,83.403,0.053,40.628,9.35,0.838,-1.429,0.006,13.427,0.379,0.014,83.919,0.053,9.032e4,2.962e4,167.621,0.708,9.805,414.379,329.887,4.158,9772.98,11.036,1730.338,0.669,0.227,0.25,0.192,0.669,0.002,0.007,3.75e-4,0,1.538e-4,0.008,0.008,6.647e-6,0,0,6.93,873.054,0.001,335.499,1.142,1.2e8,20.32,324.293,0.003,2.999,0.038
4.207,822.67,1242.67,381.211,383.373,78.721,79.275,83.525,0.077,83.525,0.053,40.656,9.355,0.838,-1.429,0.006,13.447,0.382,0.01,83.918,0.055,9.031e4,2.96e4,167.614,0.708,9.805,414.282,329.883,4.153,9770.59,11.035,1730.989,0.669,0.227,0.25,0.192,0.669,0.001,0.006,-8.731e-5,0,1.538e-4,0.008,0.008,6.769e-6,0,0,6.923,872.933,0.001,335.494,1.143,1.2e8,20.32,324.293,0.003,3,0.038
4.21,823.623,1243.623,381.407,383.571,78.694,79.249,83.626,0.077,83.626,0.053,40.679,9.358,0.838,-1.429,0.005,13.463,0.385,0.007,83.917,0.057,9.029e4,2.959e4,167.606,0.708,9.805,414.182,329.879,4.149,9767.445,11.033,1731.531,0.669,0.227,0.25,0.192,0.669,0.001,0.005,-4.058e-4,0,1.537e-4,0.008,0.008,6.854e-6,0,0,6.916,872.831,0.001,335.49,1.143,1.201e8,20.32,324.293,0.003,3.002,0.038
4.212,824.577,1244.577,381.604,383.769,78.671,79.226,83.728,0.077,83.728,0.053,40.702,9.361,0.838,-1.429,0.005,13.479,0.388,0.003,83.916,0.058,9.028e4,2.957e4,167.598,0.708,9.805,414.059,329.875,4.143,9764.58,11.031,1732.07,0.668,0.227,0.249,0.192,0.668,0.001,0.005,-1.922e-4,0,1.536e-4,0.008,0.008,6.935e-6,0,0,6.91,872.73,0.001,335.487,1.144,1.202e8,20.32,324.293,0.003,3.003,0.038
4.215,825.531,1245.531,381.801,383.967,78.622,79.177,83.83,0.077,83.83,0.053,40.726,9.361,0.838,-1.429,0.004,13.496,0.39,-0.003,83.915,0.06,9.026e4,2.956e4,167.589,0.707,9.805,413.902,329.871,4.135,9759.33,11.027,1732.609,0.668,0.227,0.249,0.192,0.668,9.826e-4,0.004,-4.712e-4,0,1.536e-4,0.008,0.008,7e-6,0,0,6.904,872.628,0.001,335.483,1.145,1.202e8,20.32,324.293,0.003,3.004,0.038
4.217,826.486,1246.486,381.997,384.165,78.585,79.141,83.932,0.077,83.932,0.053,40.749,9.363,0.838,-1.429,0.003,13.512,0.391,-0.011,83.914,0.061,9.024e4,2.954e4,167.581,0.707,9.805,413.696,329.866,4.125,9755.22,11.025,1733.145,0.667,0.226,0.249,0.192,0.667,8.289e-4,0.003,-3.616e-4,0,1.535e-4,0.008,0.008,7.05e-6,0,0,6.898,872.527,0.001,335.479,1.145,1.203e8,20.32,324.293,0.003,3.006,0.038
4.22,827.441,1247.441,382.194,384.362,78.573,79.13,84.034,0.077,84.034,0.053,40.773,9.368,0.838,-1.429,0.003,13.529,0.392,-0.022,83.913,0.063,9.023e4,2.953e4,167.573,0.707,9.805,413.412,329.862,4.112,9753.487,11.024,1733.68,0.667,0.226,0.249,0.192,0.667,6.751e-4,0.003,3.564e-4,0,1.534e-4,0.008,0.008,7.079e-6,0,0,6.892,872.425,0.001,335.475,1.146,1.203e8,20.32,324.293,0.003,3.007,0.038
4.222,828.397,1248.397,382.39,384.56,78.559,79.116,84.136,0.077,84.136,0.053,40.796,9.372,0.838,-1.429,0.002,13.545,0.392,-0.039,83.912,0.064,9.022e4,2.952e4,167.567,0.707,9.805,412.998,329.86,4.091,9751.87,11.024,1734.213,0.666,0.226,0.248,0.192,0.666,5.219e-4,0.002,7.23e-5,0,1.533e-4,0.008,0.008,7.06e-6,0,0,6.885,872.323,0.001,335.471,1.146,1.204e8,20.32,324.293,0.003,3.008,0.038
4.225,829.353,1249.353,382.587,384.758,78.54,79.097,84.238,0.078,84.238,0.053,40.82,9.376,0.838,-1.429,0.001,13.562,0.388,-0.072,83.911,0.066,9.021e4,2.95e4,167.559,0.707,9.805,412.358,329.855,4.06,9749.35,11.023,1734.745,0.666,0.226,0.248,0.192,0.666,3.703e-4,0.002,1.099e-4,0,1.533e-4,0.008,0.008,6.918e-6,0,0,6.879,872.222,0.001,335.468,1.147,1.204e8,20.32,324.293,0.003,3.01,0.038
4.227,830.31,1250.31,382.783,384.956,78.519,79.077,84.34,0.078,84.34,0.053,40.843,9.38,0.838,-1.429,8.88e-4,13.578,0.368,-0.145,83.91,0.067,9.019e4,2.949e4,167.551,0.707,9.805,411.498,329.851,4.018,9746.73,11.022,1735.276,0.666,0.226,0.248,0.191,0.666,2.24e-4,0.001,2.11e-4,0,1.532e-4,0.008,0.008,6.207e-6,0,0,6.873,872.12,0.001,335.464,1.148,1.205e8,20.32,324.293,0.003,3.011,0.038
4.23,831.267,1251.267,382.979,385.153,78.511,79.07,84.442,0.078,84.442,0.053,40.866,9.385,0.838,-1.429,4.349e-4,13.594,0.186,-0.349,83.909,0.069,9.017e4,2.947e4,167.542,0.707,9.805,416.081,329.847,4.244,9745.25,11.022,1735.805,0.665,0.226,0.248,0.191,0.665,1.075e-4,2.37e-5,-2.275e-4,0,1.531e-4,0.008,0.008,1.588e-6,0,0,6.867,872.018,0.001,335.46,1.148,1.205e8,20.32,324.293,0.003,3.012,0.038
4.232,832.225,1252.225,383.175,385.351,78.483,79.042,84.544,0.078,84.544,0.053,40.89,9.387,0.838,-1.429,6.061e-4,13.611,-0.271,-0.288,83.908,0.07,9.016e4,2.946e4,167.534,0.707,9.805,424.033,329.842,4.635,9741.89,11.02,1736.332,0.665,0.226,0.247,0.191,0.665,1.45e-4,8.815e-4,1.233e-4,0,1.531e-4,0.008,0.008,-3.36e-6,0,0,6.861,871.916,0.001,335.456,1.149,1.206e8,20.32,324.293,0.003,3.014,0.038
4.235,833.375,1253.375,383.411,385.588,78.443,79.003,84.667,0.078,84.667,0.053,40.918,9.39,0.838,-1.429,0.001,13.631,-0.361,-0.16,83.907,0.072,9.015e4,2.945e4,167.527,0.707,9.805,419.28,329.839,4.402,9737.86,11.017,1736.963,0.664,0.226,0.247,0.191,0.664,3.081e-4,0.002,3.754e-4,0,1.53e-4,0.008,0.008,-5.967e-6,0,0,6.853,871.794,0.001,335.452,1.149,1.206e8,20.32,324.293,0.003,3.015,0.038
4.238,834.333,1254.333,383.607,385.786,78.43,78.991,84.769,0.078,84.769,0.053,40.942,9.395,0.838,-1.429,0.002,13.647,-0.375,-0.121,83.906,0.073,9.013e4,2.943e4,167.519,0.707,9.805,417.792,329.835,4.329,9735.955,11.017,1737.487,0.664,0.226,0.247,0.191,0.664,4.559e-4,0.002,-3.664e-4,0,1.529e-4,0.008,0.008,-6.434e-6,0,0,6.847,871.692,0.001,335.448,1.15,1.207e8,20.32,324.293,0.003,3.016,0.038
4.24,835.293,1255.293,383.803,385.983,78.402,78.963,84.871,0.078,84.871,0.053,40.965,9.397,0.838,-1.429,0.002,13.664,-0.38,-0.1,83.905,0.075,9.012e4,2.941e4,167.51,0.707,9.805,417.033,329.83,4.291,9732.63,11.015,1738.01,0.663,0.226,0.246,0.191,0.663,6.052e-4,0.002,-3.991e-4,0,1.529e-4,0.008,0.008,-6.597e-6,0,0,6.841,871.59,0.001,335.444,1.151,1.207e8,20.32,324.293,0.003,3.017,0.038
4.243,836.252,1256.252,383.999,386.18,78.381,78.943,84.974,0.078,84.974,0.053,40.989,9.401,0.838,-1.429,0.003,13.68,-0.382,-0.087,83.904,0.076,9.01e4,2.94e4,167.502,0.707,9.805,416.578,329.826,4.269,9729.995,11.014,1738.531,0.663,0.226,0.246,0.191,0.663,7.544e-4,0.003,-1.369e-4,0,1.528e-4,0.008,0.008,-6.654e-6,0,0,6.834,871.488,0.001,335.441,1.151,1.208e8,20.32,324.293,0.003,3.018,0.038
4.245,837.213,1257.213,384.195,386.378,78.371,78.933,85.076,0.079,85.076,0.053,41.012,9.406,0.838,-1.429,0.004,13.697,-0.382,-0.079,83.903,0.078,9.009e4,2.938e4,167.493,0.707,9.805,416.273,329.822,4.255,9728.26,11.014,1739.05,0.663,0.226,0.246,0.191,0.663,9.027e-4,0.004,3.881e-4,0,1.527e-4,0.008,0.008,-6.655e-6,0,0,6.828,871.386,0.001,335.437,1.152,1.208e8,20.32,324.293,0.003,3.02,0.038
4.248,838.365,1258.365,384.43,386.614,78.363,78.927,85.199,0.079,85.199,0.053,41.04,9.412,0.838,-1.429,0.004,13.716,-0.381,-0.072,83.902,0.08,9.007e4,2.937e4,167.486,0.707,9.805,416.016,329.818,4.242,9727.19,11.014,1739.672,0.662,0.226,0.246,0.191,0.662,0.001,0.005,2.6e-5,0,1.527e-4,0.008,0.008,-6.612e-6,0,0,6.821,871.263,0.001,335.432,1.153,1.209e8,20.32,324.293,0.003,3.021,0.038
4.251,839.327,1259.327,384.626,386.812,78.351,78.915,85.302,0.079,85.302,0.053,41.064,9.416,0.838,-1.429,0.005,13.733,-0.38,-0.068,83.901,0.081,9.006e4,2.936e4,167.478,0.707,9.805,415.857,329.814,4.234,9725.32,11.014,1740.188,0.662,0.226,0.245,0.191,0.662,0.001,0.005,4.339e-5,0,1.526e-4,0.008,0.008,-6.556e-6,0,0,6.814,871.161,0.001,335.428,1.153,1.21e8,20.32,324.293,0.003,3.022,0.038
4.253,840.289,1260.289,384.822,387.009,78.339,78.904,85.405,0.079,85.405,0.053,41.087,9.42,0.838,-1.429,0.006,13.749,-0.378,-0.064,83.9,0.083,9.004e4,2.934e4,167.469,0.706,9.805,415.73,329.809,4.228,9723.445,11.013,1740.703,0.661,0.226,0.245,0.19,0.661,0.001,0.005,-2.102e-5,0,1.525e-4,0.008,0.008,-6.487e-6,0,0,6.808,871.058,0.001,335.425,1.154,1.21e8,20.32,324.293,0.003,3.024,0.038
4.256,841.251,1261.251,385.018,387.206,78.341,78.906,85.507,0.079,85.508,0.053,41.111,9.426,0.838,-1.429,0.006,13.766,-0.376,-0.061,83.899,0.084,9.003e4,2.933e4,167.461,0.706,9.805,415.626,329.805,4.223,9722.793,11.014,1741.217,0.661,0.226,0.245,0.19,0.661,0.002,0.006,3.542e-4,0,1.525e-4,0.008,0.008,-6.401e-6,0,0,6.802,870.956,0.001,335.421,1.154,1.211e8,20.32,324.293,0.003,3.025,0.038
4.258,842.214,1262.214,385.213,387.403,78.335,78.901,85.61,0.079,85.61,0.053,41.134,9.431,0.838,-1.429,0.007,13.783,-0.373,-0.059,83.899,0.086,9.001e4,2.931e4,167.452,0.706,9.805,415.538,329.801,4.219,9721.53,11.015,1741.729,0.66,0.226,0.244,0.19,0.66,0.002,0.007,2.449e-5,0,1.524e-4,0.008,0.008,-6.308e-6,0,0,6.796,870.854,0.001,335.417,1.155,1.211e8,20.32,324.293,0.003,3.026,0.038
4.261,843.177,1263.177,385.409,387.601,78.342,78.908,85.713,0.079,85.713,0.053,41.158,9.437,0.838,-1.429,0.007,13.799,-0.37,-0.057,83.898,0.087,9e4,2.93e4,167.444,0.706,9.805,415.461,329.797,4.216,9721.395,11.016,1742.24,0.66,0.226,0.244,0.19,0.66,0.002,0.008,2.07e-4,0,1.524e-4,0.008,0.008,-6.201e-6,0,0,6.789,870.751,0.001,335.413,1.156,1.212e8,20.32,324.293,0.003,3.027,0.038
4.263,844.141,1264.141,385.605,387.798,78.325,78.892,85.816,0.079,85.816,0.053,41.182,9.44,0.838,-1.429,0.008,13.816,-0.367,-0.056,83.897,0.088,8.999e4,2.929e4,167.439,0.706,9.805,415.394,329.794,4.213,9719.57,11.016,1742.749,0.66,0.226,0.244,0.19,0.66,0.002,0.008,4.683e-4,0,1.523e-4,0.008,0.008,-6.084e-6,0,0,6.783,870.649,0.001,335.409,1.156,1.212e8,20.32,324.293,0.003,3.03,0.038
4.266,845.105,1265.105,385.801,387.995,78.327,78.894,85.919,0.08,85.919,0.053,41.205,9.446,0.838,-1.429,0.008,13.832,-0.363,-0.054,83.896,0.09,8.997e4,2.927e4,167.43,0.706,9.805,415.333,329.789,4.21,9718.905,11.017,1743.257,0.659,0.226,0.244,0.19,0.659,0.002,0.008,2.094e-4,0,1.523e-4,0.008,0.008,-5.959e-6,0,0,6.777,870.546,0.001,335.406,1.157,1.213e8,20.32,324.293,0.003,3.032,0.038
4.268,846.07,1266.07,385.997,388.192,78.33,78.898,86.022,0.08,86.022,0.053,41.229,9.451,0.838,-1.429,0.009,13.849,-0.359,-0.053,83.895,0.091,8.996e4,2.926e4,167.422,0.706,9.805,415.279,329.785,4.207,9718.43,11.018,1743.764,0.659,0.226,0.243,0.19,0.659,0.002,0.009,4.309e-4,0,1.522e-4,0.008,0.008,-5.829e-6,0,0,6.771,870.443,0.001,335.402,1.157,1.213e8,20.32,324.293,0.003,3.033,0.038
4.271,847.035,1267.035,386.193,388.39,78.329,78.898,86.125,0.08,86.125,0.053,41.253,9.456,0.838,-1.429,0.009,13.866,-0.355,-0.052,83.894,0.092,8.994e4,2.924e4,167.413,0.706,9.805,415.229,329.78,4.205,9717.55,11.019,1744.27,0.658,0.225,0.243,0.19,0.658,0.002,0.009,-1.843e-4,0,1.522e-4,0.008,0.008,-5.691e-6,0,0,6.764,870.341,0.001,335.398,1.158,1.214e8,20.32,324.293,0.003,3.034,0.038
4.273,848.001,1268.001,386.388,388.587,78.33,78.899,86.228,0.08,86.228,0.053,41.276,9.461,0.838,-1.429,0.01,13.882,-0.351,-0.051,83.893,0.094,8.993e4,2.923e4,167.405,0.706,9.805,415.184,329.776,4.203,9716.84,11.02,1744.774,0.658,0.225,0.243,0.19,0.658,0.002,0.01,4.126e-4,0,1.521e-4,0.008,0.008,-5.544e-6,0,0,6.758,870.238,0.001,335.394,1.159,1.214e8,20.32,324.293,0.003,3.036,0.038
4.276,849.16,1269.16,386.623,388.823,78.33,78.9,86.352,0.08,86.352,0.053,41.305,9.467,0.838,-1.429,0.01,13.902,-0.345,-0.05,83.892,0.095,8.992e4,2.921e4,167.398,0.706,9.805,415.134,329.772,4.201,9716.37,11.021,1745.377,0.657,0.225,0.243,0.19,0.657,0.003,0.011,4.567e-4,0,1.521e-4,0.008,0.008,-5.36e-6,0,0,6.75,870.115,0.001,335.39,1.159,1.215e8,20.32,324.293,0.003,3.038,0.038
4.279,850.127,1270.127,386.819,389.021,78.33,78.9,86.456,0.08,86.456,0.053,41.328,9.472,0.838,-1.429,0.011,13.919,-0.34,-0.049,83.891,0.096,8.99e4,2.92e4,167.389,0.706,9.805,415.094,329.768,4.199,9715.56,11.022,1745.878,0.657,0.225,0.242,0.189,0.657,0.003,0.012,1.124e-4,0,1.52e-4,0.008,0.008,-5.201e-6,0,0,6.744,870.012,0.001,335.386,1.16,1.215e8,20.32,324.293,0.003,3.039,0.038
4.281,851.094,1271.094,387.015,389.218,78.343,78.914,86.559,0.08,86.559,0.053,41.352,9.478,0.838,-1.429,0.011,13.935,-0.335,-0.048,83.89,0.098,8.989e4,2.918e4,167.381,0.706,9.805,415.057,329.763,4.198,9715.835,11.024,1746.251,0.657,0.225,0.242,0.189,0.657,0.003,0.012,1.728e-4,0,1.52e-4,0.008,0.008,-5.035e-6,0,0,6.738,869.909,0.001,335.382,1.161,1.216e8,20.32,324.293,0.003,3.04,0.038
